player_id,total_finishing,total_chance_creation,total_ball_progression,total_dribbling,total_ball_winning,total_defensive_actions,total_passing_accuracy,total_long_passing,total_events,matches_played,player_name,position,season_avg_x,events_per_match,estimated_minutes_per_match,estimated_total_minutes,finishing_per90,chance_creation_per90,ball_progression_per90,dribbling_per90,ball_winning_per90,defensive_actions_per90,passing_accuracy_per90,long_passing_per90,finishing_rating,chance_creation_rating,ball_progression_rating,dribbling_rating,ball_winning_rating,defensive_actions_rating,passing_accuracy_rating,long_passing_rating,overall_rating,within_position_overall
6183,12.600000000000001,66.0,332.0,61.5,117.5,112.7,292.4,43.5,1535,13,Rogério,midfielder,-1.548327868852459,118.07692307692308,90.0,1170.0,0.9692307692307693,5.076923076923077,25.538461538461537,4.730769230769231,9.038461538461538,8.66923076923077,22.49230769230769,3.3461538461538463,46.9,74.1,86.6,76.5,61.2,73.7,75.6,,75.0,86.8
73465,44.0,105.0,178.0,67.0,168.5,105.8,211.8,25.0,1583,31,Marvin Pieringer,midfielder,6.1283267457180495,51.064516129032256,90.0,2790.0,1.4193548387096775,3.3870967741935485,5.741935483870968,2.161290322580645,5.435483870967742,3.412903225806452,6.832258064516129,0.8064516129032258,65.0,52.6,12.0,23.0,27.7,17.2,12.4,,26.5,18.7
13834,18.4,26.0,36.0,23.5,35.0,49.7,59.7,4.0,689,16,Aaron Seydel,midfielder,9.599405646359584,43.0625,90.0,1440.0,1.15,1.6249999999999998,2.25,1.46875,2.1875,3.10625,3.73125,0.25,55.0,22.2,1.4,9.3,2.9,11.5,1.9,,9.8,3.3
3503,167.9,177.0,205.0,81.5,103.5,119.4,335.1,31.5,2407,34,Jonas Wind,forward,11.672579957356078,70.79411764705883,90.0,3060.0,4.938235294117647,5.205882352941177,6.029411764705882,2.3970588235294117,3.0441176470588234,3.5117647058823533,9.855882352941176,0.9264705882352942,80.8,69.4,42.1,31.9,,,,,65.7,70.6
3425,19.6,86.0,288.5,98.0,190.5,147.8,298.5,24.5,1861,20,András Schäfer,midfielder,3.425301204819277,93.05,90.0,1800.0,0.98,4.3,14.424999999999999,4.8999999999999995,9.525,7.390000000000001,14.925,1.2249999999999999,47.8,65.5,48.8,80.8,67.0,61.2,47.8,,58.5,60.0
1235,7.0,43.0,831.5,105.0,221.5,279.2,787.1,132.5,4121,19,Willi Orbán,defender,-14.438425925925927,216.89473684210526,90.0,1710.0,0.368421052631579,2.263157894736842,43.76315789473684,5.526315789473684,11.657894736842104,14.69473684210526,41.42631578947369,6.973684210526315,,,92.1,,64.7,70.6,92.1,71.6,75.0,80.4
15580,7.8,29.0,31.5,24.5,12.0,18.3,39.1,2.0,413,9,Sebastian Polter,forward,13.626315789473683,45.888888888888886,90.0,810.0,0.8666666666666666,3.2222222222222223,3.5,2.7222222222222223,1.3333333333333335,2.0333333333333337,4.344444444444445,0.2222222222222222,9.1,36.4,14.8,44.4,,,,,24.6,17.1
170,5.5,3.0,769.0,113.0,155.5,208.6,589.1,162.0,3327,15,Eric Dier,defender,-14.613017215342795,221.8,90.0,1350.0,0.36666666666666664,0.2,51.266666666666666,7.533333333333332,10.366666666666667,13.906666666666668,39.27333333333333,10.799999999999999,,,97.0,,53.9,65.7,91.2,91.2,71.7,75.5
1027,0.0,10.0,987.0,69.0,6.0,79.9,308.9,230.0,3146,34,Oliver Baumann,defender,-41.477011128775835,92.52941176470588,90.0,3060.0,0.0,0.29411764705882354,29.029411764705884,2.0294117647058822,0.1764705882352941,2.35,9.08529411764706,6.764705882352941,,,59.8,,19.6,19.6,10.8,69.6,29.3,26.5
31568,0.3,9.0,26.5,12.0,18.0,10.6,55.1,1.5,252,10,Jens Petter Hauge,midfielder,8.4848,25.2,64.8,648.0,0.041666666666666664,1.25,3.680555555555556,1.6666666666666665,2.5,1.4722222222222223,7.652777777777778,0.20833333333333331,2.4,14.6,6.2,15.3,3.8,1.0,15.8,,9.4,2.4
10662,169.8,121.0,300.0,124.5,171.0,183.7,313.5,37.5,3255,33,Tim Kleindienst,forward,10.639789406509253,98.63636363636364,90.0,2970.0,5.1454545454545455,3.666666666666667,9.09090909090909,3.7727272727272725,5.181818181818182,5.566666666666666,9.5,1.1363636363636362,84.2,47.8,68.3,60.3,,,,,67.7,75.1
31467,3.5,59.0,163.0,39.0,64.5,73.8,187.2,25.5,1016,22,Finn Becker,midfielder,0.325944333996024,46.18181818181818,90.0,1980.0,0.1590909090909091,2.681818181818182,7.409090909090909,1.7727272727272725,2.931818181818182,3.3545454545454545,8.50909090909091,1.1590909090909092,12.9,43.5,18.2,17.2,6.7,15.8,20.6,,21.4,14.3
10617,0.0,0.0,1124.5,146.5,1.0,35.3,401.5,267.5,3210,34,Marvin Schwäbe,defender,-39.83915887850467,94.41176470588235,90.0,3060.0,0.0,0.0,33.07352941176471,4.308823529411765,0.029411764705882353,1.038235294117647,11.808823529411764,7.867647058823529,,,67.6,,9.8,3.9,21.6,78.4,24.2,15.7
33303,0.3,20.0,113.0,17.0,35.0,28.5,78.5,7.5,557,6,Nicolas Cozza,midfielder,-6.75750452079566,92.83333333333333,90.0,540.0,0.05,3.333333333333333,18.833333333333332,2.833333333333333,5.833333333333333,4.75,13.083333333333334,1.25,4.1,51.7,70.8,40.7,32.0,27.7,40.7,,48.1,44.2
1029,0.0,0.0,99.5,22.0,35.5,31.8,102.7,10.0,544,7,Makoto Hasebe,defender,-12.165862708719851,77.71428571428571,90.0,630.0,0.0,0.0,14.214285714285714,3.142857142857143,5.071428571428571,4.542857142857144,14.671428571428573,1.4285714285714284,,,7.8,,27.4,25.5,32.8,4.9,22.3,10.8
10518,111.9,198.0,156.0,89.0,180.0,132.4,215.5,33.0,2030,34,Phillip Tietz,forward,11.419059917355371,59.705882352941174,90.0,3060.0,3.291176470588235,5.8235294117647065,4.588235294117647,2.6176470588235294,5.294117647058823,3.894117647058824,6.338235294117647,0.9705882352941176,63.7,71.7,26.2,39.8,,,,,59.4,62.6
117428,0.3,10.0,26.5,10.0,27.0,21.4,49.3,10.0,273,8,Jean-Mattéo Bahoya,midfielder,9.444609665427508,34.125,87.75,702.0,0.038461538461538464,1.2820512820512822,3.3974358974358974,1.2820512820512822,3.4615384615384617,2.7435897435897436,6.32051282051282,1.2820512820512822,1.9,16.7,4.3,6.2,10.0,8.1,9.6,,8.7,1.4
4670,22.7,53.0,681.0,104.5,259.0,335.3,671.8,158.5,3736,30,Christoph Klarer,defender,-16.853151203678657,124.53333333333333,90.0,2700.0,0.7566666666666666,1.7666666666666666,22.700000000000003,3.4833333333333334,8.633333333333333,11.176666666666668,22.39333333333333,5.283333333333333,,,36.3,,42.1,45.1,59.8,53.9,44.2,45.1
29485,6.2,10.0,669.0,101.5,278.0,334.7,579.2,89.5,3325,22,Cédric Zesiger,defender,-15.748407643312103,151.13636363636363,90.0,1980.0,0.28181818181818186,0.4545454545454546,30.40909090909091,4.613636363636363,12.636363636363635,15.213636363636365,26.327272727272728,4.068181818181818,,,60.8,,74.5,74.5,70.6,36.3,69.5,72.5
6201,0.8999999999999999,10.0,171.0,25.0,103.0,146.2,136.1,29.5,1018,7,Amos Pieper,defender,-14.636795252225518,145.42857142857142,90.0,630.0,0.12857142857142856,1.4285714285714284,24.428571428571427,3.571428571428571,14.714285714285715,20.885714285714286,19.442857142857143,4.214285714285714,,,45.1,,89.2,98.0,53.9,37.2,76.9,85.3
1443,17.6,29.0,440.5,105.5,311.5,377.2,416.6,134.5,2801,24,Benedikt Gimber,defender,-21.076515426497277,116.70833333333333,90.0,2160.0,0.7333333333333334,1.2083333333333333,18.354166666666668,4.395833333333333,12.979166666666666,15.716666666666667,17.358333333333334,5.604166666666667,,,18.6,,77.4,79.4,42.1,57.8,61.7,62.7
26464,2.9,10.0,322.5,67.5,188.5,252.5,289.3,61.0,1793,19,Christoph Zimmermann,defender,-18.49971846846847,94.36842105263158,90.0,1710.0,0.15263157894736842,0.5263157894736842,16.973684210526315,3.552631578947368,9.921052631578949,13.289473684210527,15.226315789473684,3.210526315789474,,,15.2,,51.0,60.8,35.3,26.5,44.0,44.1
29624,0.3,30.0,157.0,12.0,67.5,78.9,129.2,7.5,747,7,Attila Szalai,defender,-13.489145183175033,106.71428571428571,90.0,630.0,0.04285714285714286,4.285714285714286,22.42857142857143,1.7142857142857144,9.642857142857142,11.271428571428574,18.457142857142856,1.0714285714285714,,,34.3,,49.0,46.1,48.0,3.9,42.8,43.1
53110,21.6,39.0,800.5,149.5,174.0,228.3,875.8,73.5,4230,25,Piero Hincapié,midfielder,-5.804397432850012,169.2,90.0,2250.0,0.8640000000000001,1.5599999999999998,32.02,5.98,6.96,9.132000000000001,35.032000000000004,2.9399999999999995,42.6,21.0,92.8,89.0,43.5,77.0,90.4,,67.0,74.6
13823,30.1,516.0,892.0,162.5,315.5,313.9,926.1,119.0,5696,31,David Raum,midfielder,1.1046338875132649,183.74193548387098,90.0,2790.0,0.970967741935484,16.64516129032258,28.774193548387096,5.241935483870968,10.17741935483871,10.125806451612902,29.8741935483871,3.8387096774193545,47.3,96.6,89.9,82.7,72.2,84.2,84.7,,84.7,97.1
1014,2.3,46.0,141.0,29.0,238.5,222.3,239.2,26.0,1430,20,Rani Khedira,midfielder,-6.280703012912483,71.5,90.0,1800.0,0.11499999999999999,2.3000000000000003,7.050000000000001,1.45,11.925,11.115000000000002,11.96,1.3,8.1,37.8,17.2,8.6,87.0,90.4,35.4,,36.9,30.1
8112,16.7,81.0,464.5,109.5,214.5,215.8,580.7,64.0,3122,30,Aurélio Buta,midfielder,0.4151151475835225,104.06666666666666,90.0,2700.0,0.5566666666666666,2.6999999999999997,15.483333333333334,3.65,7.1499999999999995,7.193333333333333,19.35666666666667,2.1333333333333333,33.0,44.0,55.5,59.1,44.5,58.3,66.0,,52.5,49.7
27426,30.7,28.0,222.0,53.0,104.5,105.6,377.9,33.0,1795,18,Josha Vagnoman,midfielder,2.2604166666666665,99.72222222222223,90.0,1620.0,1.7055555555555555,1.5555555555555554,12.333333333333334,2.9444444444444446,5.805555555555555,5.866666666666666,20.994444444444444,1.8333333333333335,73.2,20.6,41.6,45.4,31.1,41.6,70.3,,42.1,35.4
62486,4.6,121.0,745.5,181.5,328.0,274.0,499.1,82.5,3542,31,Omar Traoré,midfielder,-1.6316390633923472,114.25806451612904,90.0,2790.0,0.14838709677419354,3.903225806451613,24.048387096774196,5.854838709677419,10.580645161290322,8.838709677419356,16.1,2.6612903225806455,11.0,59.8,82.3,87.5,75.6,75.6,55.0,,69.3,77.7
1017,28.900000000000002,0.0,29.0,16.0,15.5,11.2,45.9,4.5,287,8,Timo Werner,forward,14.229787234042554,35.875,90.0,720.0,3.6125000000000003,0.0,3.6250000000000004,2.0,1.9375,1.4,5.7375,0.5625,70.6,2.3,17.1,15.9,,,,,36.5,29.6
9604,96.2,105.0,214.0,65.5,188.0,172.8,383.1,39.5,2472,33,Lucas Höler,midfielder,6.6308105872622,74.9090909090909,90.0,2970.0,2.9151515151515155,3.1818181818181817,6.484848484848484,1.9848484848484849,5.696969696969697,5.236363636363637,11.60909090909091,1.196969696969697,91.3,49.3,14.8,20.1,30.1,34.0,33.0,,32.0,26.5
22967,66.6,92.0,88.5,39.0,66.5,77.1,184.7,4.5,1431,28,Philipp Hofmann,forward,11.009942363112392,51.107142857142854,90.0,2520.0,2.3785714285714286,3.285714285714286,3.1607142857142856,1.3928571428571428,2.375,2.753571428571428,6.596428571428571,0.1607142857142857,50.1,39.3,9.1,8.0,,,,,36.4,28.4
23127,31.5,86.0,123.0,50.0,52.0,53.0,99.1,23.0,1082,20,Marco Richter,forward,11.992481203007518,54.1,90.0,1800.0,1.5750000000000002,4.3,6.1499999999999995,2.5,2.6,2.65,4.955,1.1500000000000001,28.4,59.2,43.2,36.4,,,,,40.0,35.3
968,128.6,78.0,132.5,70.5,123.5,103.3,176.2,29.0,1625,32,Michael Gregoritsch,midfielder,8.975410872313528,50.78125,90.0,2880.0,4.01875,2.4375,4.140625,2.203125,3.859375,3.228125,5.50625,0.9062500000000001,97.6,40.7,6.7,24.9,14.3,13.9,5.3,,21.2,13.4
1522,4.4,84.0,463.5,77.0,126.0,109.7,402.1,90.0,2411,21,Marius Wolf,midfielder,0.023529411764705823,114.80952380952381,90.0,1890.0,0.20952380952380956,4.0,22.07142857142857,3.666666666666667,6.0,5.223809523809524,19.14761904761905,4.285714285714286,15.8,61.0,79.4,59.8,32.5,33.5,65.0,,59.1,61.9
30315,64.7,140.0,157.5,58.5,91.0,59.1,275.2,13.5,1475,23,Amine Adli,forward,14.576784476784477,64.1304347826087,90.0,2070.0,2.81304347826087,6.08695652173913,6.847826086956522,2.5434782608695654,3.9565217391304346,2.5695652173913044,11.965217391304348,0.5869565217391304,55.8,74.0,48.9,38.7,,,,,57.5,59.2
52004,31.6,58.0,271.5,63.0,366.0,279.4,301.1,62.0,2207,26,Jan Schöppner,midfielder,-3.396287809349221,84.88461538461539,90.0,2340.0,1.2153846153846155,2.230769230769231,10.442307692307693,2.4230769230769234,14.076923076923077,10.746153846153845,11.580769230769231,2.3846153846153846,58.8,36.3,31.1,30.6,93.3,88.5,32.5,,45.9,39.9
1053,86.3,105.0,987.0,225.5,354.5,235.5,1187.7,195.0,5186,30,Leon Goretzka,midfielder,-0.5131169840652934,172.86666666666667,90.0,2700.0,2.876666666666667,3.5,32.9,7.516666666666667,11.816666666666666,7.8500000000000005,39.589999999999996,6.499999999999999,89.9,53.6,93.3,96.1,86.6,67.4,94.2,,83.3,96.6
183,31.0,32.0,652.5,72.5,470.5,327.4,948.8,219.5,4246,31,Julian Weigl,midfielder,-6.666413120988828,136.96774193548387,90.0,2790.0,1.0,1.032258064516129,21.048387096774192,2.3387096774193545,15.177419354838708,10.561290322580644,30.606451612903225,7.080645161290322,49.7,9.6,77.0,27.3,95.2,88.0,86.1,,61.8,67.0
7154,53.9,56.0,104.0,59.5,45.5,63.0,180.4,24.5,1092,18,Rafael Borré,midfielder,9.987797902764537,60.666666666666664,90.0,1620.0,2.994444444444444,3.1111111111111107,5.777777777777779,3.305555555555556,2.5277777777777777,3.5,10.022222222222222,1.3611111111111112,91.8,47.3,12.4,55.0,4.3,18.4,25.8,,28.7,20.6
9723,25.400000000000002,72.0,323.5,50.5,420.5,426.5,450.2,46.5,2712,31,Anthony Losilla,midfielder,-1.3382330827067668,87.48387096774194,90.0,2790.0,0.8193548387096774,2.3225806451612905,10.435483870967742,1.6290322580645162,13.564516129032258,13.758064516129032,14.52258064516129,1.5,40.7,38.7,30.6,14.3,90.4,96.6,45.9,,45.7,39.2
1171,13.0,108.0,492.5,87.5,150.5,133.4,513.1,175.0,2290,22,Pascal Stenzel,midfielder,-1.1321396993810788,104.0909090909091,90.0,1980.0,0.5909090909090909,4.909090909090909,22.386363636363637,3.977272727272727,6.840909090909091,6.063636363636364,23.322727272727274,7.954545454545454,34.9,73.7,80.8,65.5,43.0,44.5,77.5,,67.6,75.1
118919,7.5,32.0,430.5,118.5,241.5,160.4,517.8,75.0,2527,26,Denis Huseinbasic,midfielder,-0.9545345104333868,97.1923076923077,90.0,2340.0,0.28846153846153844,1.2307692307692308,16.55769230769231,4.5576923076923075,9.288461538461538,6.16923076923077,19.915384615384614,2.884615384615384,19.1,13.4,60.7,74.1,63.6,45.9,68.4,,51.3,46.9
53734,42.9,80.0,335.5,130.5,175.5,149.5,220.6,33.0,1942,22,Jan Thielmann,midfielder,4.227191129883844,88.27272727272727,90.0,1980.0,1.9500000000000002,3.6363636363636367,15.25,5.931818181818182,7.9772727272727275,6.795454545454546,10.027272727272727,1.5,78.9,56.4,52.6,88.5,53.6,53.1,26.3,,54.5,51.7
29532,68.8,91.0,248.5,108.5,134.5,103.2,270.7,23.5,1726,32,Christoph Baumgartner,midfielder,7.70136660724896,53.9375,90.0,2880.0,2.15,2.84375,7.765625,3.390625,4.203125,3.225,8.459375,0.734375,81.8,45.4,20.1,56.4,17.7,13.4,20.1,,31.2,23.9
1303,34.6,216.0,823.5,146.5,368.5,283.6,913.4,122.5,4856,33,Benjamin Henrichs,midfielder,0.7166389696717906,147.15151515151516,90.0,2970.0,1.0484848484848486,6.545454545454545,24.954545454545457,4.4393939393939394,11.166666666666666,8.593939393939396,27.67878787878788,3.712121212121212,51.7,83.2,85.1,71.7,81.8,71.3,82.7,,80.2,92.1
355,27.5,39.0,74.5,22.5,47.5,32.6,132.1,16.5,681,14,Emil Forsberg,forward,10.721791044776118,48.642857142857146,90.0,1260.0,1.9642857142857142,2.7857142857142856,5.321428571428571,1.607142857142857,3.392857142857143,2.3285714285714287,9.435714285714285,1.1785714285714286,35.3,29.6,33.0,12.5,,,,,28.9,21.6
2586,28.7,23.0,287.0,38.5,254.0,186.7,352.3,64.0,1905,18,Kristijan Jakic,midfielder,-2.8287773625200208,105.83333333333333,90.0,1620.0,1.5944444444444443,1.277777777777778,15.944444444444443,2.138888888888889,14.111111111111112,10.372222222222222,19.572222222222223,3.5555555555555554,70.3,16.3,58.3,21.5,93.7,86.6,67.0,,54.8,52.1
104008,7.3,25.0,213.5,51.0,83.5,85.6,291.6,51.0,1330,20,Umut Tohumcu,midfielder,1.3992366412213741,66.5,90.0,1800.0,0.365,1.25,10.675,2.55,4.175,4.279999999999999,14.58,2.55,23.9,14.6,33.0,33.0,17.2,23.9,46.4,,28.1,19.6
732,55.7,98.0,151.5,27.5,85.0,95.5,168.5,34.0,1456,26,Kevin Volland,forward,10.449786628733998,56.0,90.0,2340.0,2.1423076923076922,3.769230769230769,5.8269230769230775,1.0576923076923077,3.2692307692307696,3.6730769230769234,6.48076923076923,1.3076923076923077,41.0,51.2,38.7,4.6,,,,,36.7,30.7
9550,159.3,181.0,156.0,84.0,80.5,118.0,297.5,35.5,2244,31,Niclas Füllkrug,forward,10.935323840146992,72.38709677419355,90.0,2790.0,5.138709677419355,5.838709677419354,5.032258064516129,2.709677419354839,2.596774193548387,3.806451612903226,9.596774193548386,1.1451612903225805,83.1,72.8,30.7,43.2,,,,,69.4,77.4
64021,175.4,196.0,350.5,196.0,121.5,114.4,268.9,39.0,2505,29,Omar Marmoush,forward,13.911106557377048,86.37931034482759,90.0,2610.0,6.048275862068965,6.758620689655173,12.086206896551724,6.758620689655173,4.189655172413794,3.944827586206897,9.272413793103446,1.3448275862068966,88.8,80.8,80.8,88.8,,,,,86.0,93.3
49828,50.9,105.0,146.5,58.0,92.5,118.1,192.8,14.5,1446,23,Luca Pfeiffer,midfielder,8.181766381766382,62.869565217391305,90.0,2070.0,2.2130434782608694,4.565217391304348,6.369565217391305,2.5217391304347827,4.021739130434782,5.134782608695652,8.382608695652175,0.6304347826086957,82.7,69.3,13.9,32.0,15.8,32.0,18.7,,32.1,27.3
9586,0.0,10.0,1587.5,212.5,9.0,126.7,223.3,461.5,4016,33,Manuel Riemann,defender,-35.53153961136024,121.6969696969697,90.0,2970.0,0.0,0.30303030303030304,48.1060606060606,6.439393939393939,0.2727272727272727,3.8393939393939394,6.766666666666667,13.984848484848484,,,95.1,,23.5,24.5,2.9,97.0,39.7,40.2
23160,0.3,40.0,46.5,15.0,12.5,14.2,39.0,5.5,244,9,Florent Muslija,midfielder,4.627272727272727,27.11111111111111,69.71428571428571,627.4285714285713,0.04303278688524591,5.7377049180327875,6.6700819672131155,2.1516393442622954,1.7930327868852463,2.0368852459016398,5.594262295081967,0.7889344262295084,2.9,79.4,15.3,22.0,1.0,3.3,5.7,,24.0,17.2
69542,4.3,0.0,36.0,12.0,17.0,3.3,56.0,1.0,292,9,Fábio Carvalho,forward,11.094501718213058,32.44444444444444,83.42857142857142,750.8571428571428,0.5154109589041096,0.0,4.315068493150686,1.4383561643835618,2.0376712328767126,0.3955479452054795,6.712328767123289,0.11986301369863014,4.6,2.3,23.9,10.2,,,,,6.0,2.3
45493,66.1,82.0,82.5,48.5,87.5,87.2,155.2,10.5,1263,26,Jordan,midfielder,6.923397169025812,48.57692307692308,90.0,2340.0,2.542307692307692,3.1538461538461537,3.173076923076923,1.8653846153846154,3.3653846153846154,3.353846153846154,5.9692307692307685,0.4038461538461538,86.6,47.8,3.8,18.2,9.6,15.3,7.7,,20.2,11.5
4255,2.3,10.0,141.5,21.0,43.0,58.1,76.5,12.0,585,13,Robert Gumny,midfielder,-1.1396160558464221,45.0,90.0,1170.0,0.1769230769230769,0.7692307692307693,10.884615384615385,1.6153846153846152,3.307692307692308,4.469230769230769,5.884615384615385,0.9230769230769231,13.9,6.2,35.9,13.2,8.8,24.9,6.7,,17.6,9.1
10619,2.6,16.0,270.0,51.5,187.0,176.7,267.8,61.0,1651,16,Jannik Müller,defender,-13.305211526670753,103.1875,90.0,1440.0,0.1625,1.0,16.875,3.21875,11.687500000000002,11.04375,16.7375,3.8125,,,13.7,,65.7,44.1,39.2,30.4,44.4,46.1
21094,11.7,30.0,979.5,179.5,470.5,588.0,859.4,147.0,4756,32,Jeff Chabot,defender,-19.381296335522137,148.625,90.0,2880.0,0.36562500000000003,0.9375,30.609375,5.609375,14.703125,18.375,26.856250000000003,4.59375,,,61.8,,88.2,89.2,74.5,44.1,79.6,89.2
31336,0.0,0.0,44.0,17.5,66.5,72.9,45.8,8.0,403,10,Noah Loosli,defender,-11.463408521303258,40.3,90.0,900.0,0.0,0.0,4.4,1.75,6.65,7.29,4.58,0.8,,,1.0,,29.4,29.4,1.0,2.0,19.5,8.8
30670,25.799999999999997,29.0,567.5,119.5,159.5,125.3,664.5,139.5,3041,16,Ian Maatsen,midfielder,-1.6961168270826417,190.0625,90.0,1440.0,1.6124999999999998,1.8125000000000002,35.46875,7.46875,9.96875,7.83125,41.53125,8.71875,71.3,25.3,95.2,95.7,70.8,67.0,95.2,,75.0,86.8
6602,29.2,152.0,329.5,119.5,46.5,52.4,335.5,21.0,1662,14,Jadon Sancho,forward,13.621931956257594,118.71428571428571,90.0,1260.0,2.085714285714286,10.857142857142858,23.53571428571429,8.535714285714285,3.3214285714285716,3.742857142857143,23.964285714285715,1.5,38.7,92.2,96.7,92.2,,,,,68.3,76.2
7873,11.1,88.0,1149.5,250.5,426.0,296.5,1226.1,164.0,5437,29,Xaver Schlager,midfielder,-1.3063403781979976,187.48275862068965,90.0,2610.0,0.3827586206896552,3.0344827586206895,39.637931034482754,8.637931034482758,14.689655172413794,10.224137931034484,42.27931034482758,5.655172413793103,24.9,46.9,97.6,98.0,94.2,84.7,96.1,,82.5,95.2
1613,12.4,46.0,251.5,61.0,146.0,110.7,284.4,54.0,1666,23,Aïssa Laïdouni,midfielder,2.037637028014616,72.43478260869566,90.0,2070.0,0.5391304347826087,2.0,10.934782608695652,2.652173913043478,6.3478260869565215,4.8130434782608695,12.365217391304347,2.3478260869565215,32.0,31.1,36.8,34.4,35.9,28.7,37.8,,34.8,29.7
5658,66.7,90.0,404.0,145.0,127.0,103.1,394.3,89.5,2233,21,Dani Olmo,midfielder,7.914013605442178,106.33333333333333,90.0,1890.0,3.176190476190476,4.285714285714286,19.238095238095237,6.904761904761904,6.0476190476190474,4.90952380952381,18.776190476190475,4.261904761904762,93.7,65.0,71.7,93.3,33.0,29.2,63.6,,64.5,69.3
63688,62.0,53.0,234.0,109.5,101.5,92.9,119.9,11.0,1389,26,Faride Alidou,midfielder,9.74034175334324,53.42307692307692,90.0,2340.0,2.3846153846153846,2.0384615384615383,9.0,4.211538461538462,3.9038461538461537,3.5730769230769233,4.611538461538462,0.4230769230769231,84.2,32.0,26.5,67.9,15.3,20.1,2.9,,29.1,21.3
49763,40.5,69.0,810.0,142.0,338.0,369.8,897.2,106.5,4797,32,Mohamed Simakan,midfielder,-8.642793931731985,149.90625,90.0,2880.0,1.265625,2.15625,25.3125,4.4375,10.5625,11.55625,28.0375,3.328125,59.8,34.4,86.1,71.3,75.1,91.3,83.7,,71.2,82.0
67359,0.8999999999999999,10.0,54.0,17.0,39.0,38.3,48.9,12.0,435,6,Kilian Fischer,midfielder,-2.085280373831776,72.5,90.0,540.0,0.15,1.6666666666666665,9.0,2.833333333333333,6.499999999999999,6.383333333333333,8.15,2.0,11.5,23.7,26.5,40.7,38.3,50.2,18.2,,28.3,20.1
44929,255.3,153.0,349.0,146.5,110.5,97.7,475.9,38.5,2853,30,Deniz Undav,forward,14.153010752688173,95.1,90.0,2700.0,8.51,5.1,11.633333333333335,4.883333333333333,3.6833333333333336,3.256666666666667,15.863333333333333,1.2833333333333334,95.6,68.3,79.7,75.1,,,,,82.5,89.9
1185,0.0,0.0,630.5,67.5,0.0,22.0,296.7,166.5,2482,27,Moritz Nicolas,defender,-42.567634018540915,91.92592592592592,90.0,2430.0,0.0,0.0,23.35185185185185,2.5,0.0,0.8148148148148148,10.988888888888889,6.166666666666667,,,40.2,,4.9,2.9,18.6,67.1,15.8,4.9
994,0.3,3.0,88.5,16.0,103.5,68.7,105.7,16.0,603,11,Josuha Guilavogui,defender,-19.637878787878787,54.81818181818182,90.0,990.0,0.02727272727272727,0.2727272727272727,8.045454545454547,1.4545454545454546,9.409090909090908,6.245454545454546,9.60909090909091,1.4545454545454546,,,2.9,,47.0,26.5,13.7,5.9,26.6,20.1
27058,16.8,34.0,272.5,54.5,303.0,236.8,323.8,36.0,2110,29,Tom Krauß,midfielder,-1.5744208494208494,72.75862068965517,90.0,2610.0,0.5793103448275863,1.1724137931034482,9.396551724137932,1.879310344827586,10.448275862068966,8.16551724137931,11.16551724137931,1.2413793103448276,34.0,12.9,27.7,18.7,74.6,69.8,30.1,,33.7,29.2
10145,90.9,83.0,224.0,101.5,130.0,106.3,239.2,26.5,1909,32,Ihlas Bebou,forward,12.185522788203754,59.65625,90.0,2880.0,2.840625,2.59375,7.0,3.171875,4.0625,3.3218749999999995,7.475,0.828125,56.9,22.8,52.3,48.9,,,,,44.8,47.8
30434,0.0,0.0,202.5,13.5,0.0,5.9,75.1,48.5,672,9,Pavao Pervan,defender,-43.78125,74.66666666666667,90.0,810.0,0.0,0.0,22.5,1.5,0.0,0.6555555555555557,8.344444444444445,5.388888888888889,,,35.3,,4.9,2.0,7.8,54.9,12.9,1.0
23329,87.0,86.0,179.5,67.5,93.0,100.8,245.6,40.0,1881,31,Kevin Behrens,forward,13.147258771929824,60.67741935483871,90.0,2790.0,2.8064516129032255,2.774193548387097,5.790322580645161,2.1774193548387095,3.0,3.2516129032258063,7.92258064516129,1.2903225806451613,54.6,28.4,37.6,22.2,,,,,39.4,34.1
104272,61.4,219.0,413.5,200.5,123.5,114.7,231.9,9.0,2484,28,Brajan Gruda,forward,13.903836633663367,88.71428571428571,90.0,2520.0,2.1928571428571426,7.821428571428571,14.767857142857142,7.160714285714286,4.410714285714286,4.0964285714285715,8.282142857142857,0.3214285714285714,44.4,81.9,85.3,91.0,,,,,67.0,71.7
29720,51.0,59.0,505.5,124.5,205.0,205.70000000000002,684.1,88.0,3430,21,Julian Ryerson,midfielder,-1.430920859076199,163.33333333333334,90.0,1890.0,2.428571428571429,2.8095238095238093,24.07142857142857,5.928571428571429,9.761904761904761,9.795238095238096,32.576190476190476,4.190476190476191,85.1,45.0,82.7,88.0,68.9,83.2,88.5,,74.6,85.6
28193,2.9,10.0,57.0,11.5,52.5,29.3,46.7,6.0,316,10,Merveille Papela,midfielder,2.2308441558441556,31.6,81.25714285714287,812.5714285714287,0.32120253164556956,1.1075949367088604,6.313291139240506,1.2737341772151898,5.814873417721518,3.245253164556962,5.1724683544303796,0.6645569620253163,22.0,11.0,13.4,5.7,31.6,14.3,4.3,,14.0,6.7
13567,35.3,111.0,857.0,236.0,291.0,328.1,833.5,101.5,4445,30,Joakim Maehle,midfielder,0.2275011317338163,148.16666666666666,90.0,2700.0,1.1766666666666665,3.7,28.566666666666666,7.866666666666666,9.7,10.936666666666667,27.78333333333333,3.3833333333333333,56.9,57.4,89.4,97.1,68.4,89.4,83.2,,78.1,89.0
